11069;Hanga Roa;Burkina;539068;8,992
11070;Brasília;Cape Verde;577493;468,163
11071;Prague;Belgium;873458;61,618
11072;New Delhi;Cameroon;790791;166,307
11073;Prague;Bangladesh;734495;22,36
11074;New Delhi;Botswana;840679;362,574
11077;Ottawa;Cambodia;969172;607,033
11079;La Paz;Cape Verde;543383;251,043
11082;Tbilisi;Barbados;903749;416,566
11083;Ottawa;Burkina;899795;26,68
11086;Hanga Roa;Belarus;509776;138,936
11088;Sofia;Bulgaria;965019;64,991
11091;West Island;Cameroon;684789;817,439
11092;Ouagadougou;Central African Rep;799654;174,252
11095;Manama;Barbados;510763;103,785
11096;Helsinki;Bahrain;921951;1,573
11099;Sofia;Cameroon;512575;82,977
11100;Sucre;Belize;867652;142,02
11101;Canberra;Burkina;609650;238,273
11105;Sofia;Belgium;735558;427,4
11107;West Island;Belarus;715563;880,611
11108;New Delhi;Barbados;559632;204,407
11109;Ouagadougou;Bhutan;752137;232,201
11112;Papeete;Cape Verde;740095;6,528
11115;Tbilisi;Cape Verde;890807;280,244
11117;Asmara;Brazil;853788;229,089
11118;Copenhagen;Bahrain;742196;95,93
11119;Jerusalem;Bolivia;500614;269,253
11121;New Delhi;Benin;590391;336,471
11122;Helsinki;Central African Rep;792363;52,362
11124;Manama;Belarus;878323;92,608
11125;Manama;Brunei;758505;251,072
11127;Vienna;Belarus;612132;272,113
11129;Hanga Roa;Belize;597955;156,062
11130;Sofia;Central African Rep;650379;491,936
11135;Sucre;Cape Verde;898616;141,625
11136;New Delhi;Bahrain;573449;218,79
11137;Moroni;Cambodia;509339;47,164
11138;Jerusalem;Cameroon;997197;765,977
11140;Manama;Barbados;917234;576,298
11143;Brasília;Central African Rep;839267;158,779
11144;Moroni;Central African Rep;954515;126,318
11145;Sofia;Bahrain;684244;172,961
11147;Tbilisi;Barbados;699643;106,88
11148;Canberra;Burkina;604991;35,827
11149;Tbilisi;Cameroon;837649;376,423
11151;Manama;Belarus;518930;167,141
11157;Hanga Roa;Belize;666504;5,898
11159;La Paz;Belgium;993301;12,627
11160;Hanga Roa;Burundi;986955;67,955
11163;Manama;Burkina;583128;13,867
11165;Copenhagen;Belarus;552604;103,811
11167;Tbilisi;Belgium;993858;12,236
11168;Conakry;Belgium;866615;339,056
11170;Prague;Bulgaria;892889;680,736
11172;Sofia;Belize;707421;253,442
11176;Sucre;Bangladesh;812273;511,136
11178;Manama;Cape Verde;610276;374,449
11180;Prague;Bhutan;806490;562,031
11181;Conakry;Bosnia Herzegovina;821891;286,048
11182;Prague;Brunei;928686;156,017
11184;New Delhi;Canada;724224;496,021
11185;Vienna;Bangladesh;633767;236,119
11186;Papeete;Belize;646240;229,419
11188;West Island;Burkina;500901;66,923
11190;Sucre;Botswana;611850;30,992
11193;Brasília;Cape Verde;527449;556,227
11195;La Paz;Bhutan;825307;123,249
11196;Vienna;Burkina;794190;405,434
11197;Brasília;Bulgaria;769165;311,572
11198;Sucre;Barbados;969266;9,224
11199;Hanga Roa;Belgium;503199;192,911
11200;Copenhagen;Bosnia Herzegovina;732366;497,457
11201;Helsinki;Bosnia Herzegovina;705250;616,955
11202;Sofia;Cambodia;610668;470,783
11203;Manama;Bahrain;551982;188,61
11205;Tbilisi;Bosnia Herzegovina;661762;400,372
11206;Canberra;Canada;576615;468,321
11207;Copenhagen;Cape Verde;807722;273,48
11208;Tbilisi;Cape Verde;986274;289,254
11210;Copenhagen;Bulgaria;954980;114,553
11211;Ottawa;Benin;933091;227,224
11212;Brasília;Cameroon;824706;247,299
11213;West Island;Belgium;827886;205,44
11215;Asmara;Belarus;584599;66,394
11216;Sofia;Benin;888407;0
11217;Ouagadougou;Cape Verde;672100;97,307
11219;Canberra;Barbados;658351;11,961
11220;Sucre;Burkina;946447;543,202
11222;La Paz;Burkina;635994;37,074
11223;Jerusalem;Cape Verde;823982;181,487
11226;Copenhagen;Brazil;763913;9,126
11231;Hanga Roa;Botswana;882809;68,536
11232;Copenhagen;Barbados;619877;739,261
11234;Hanga Roa;Cameroon;503110;512,97
11235;Helsinki;Belize;931585;10,43
11236;Papeete;Bosnia Herzegovina;962129;32,723
11238;Sucre;Bosnia Herzegovina;949646;741,506
11242;Ouagadougou;Brazil;701356;55,36
11243;Manama;Barbados;536704;261,978
11244;Ouagadougou;Brunei;506841;299,48
11245;Manama;Canada;675302;64,513
11246;Prague;Canada;511837;15,625
11249;Copenhagen;Cambodia;868212;106,803
11250;Copenhagen;Bulgaria;870728;669,583
11251;Canberra;Botswana;542853;236,897
11253;West Island;Bangladesh;661985;610,336
11256;Ouagadougou;Bahrain;530952;45,618
11257;New Delhi;Bahrain;608811;107,271
11258;La Paz;Bulgaria;727460;560,899
11262;Tbilisi;Belarus;868055;116,942
11263;Sofia;Brunei;775332;4,058
11268;West Island;Brazil;707200;429,923
11271;Baku;Burundi;867824;294,198
11272;Sofia;Central African Rep;875290;68,397
11273;Conakry;Cape Verde;744583;321,926
11275;New Delhi;Burundi;542258;432,474
11276;Moroni;Belarus;915848;175,347
11278;Moroni;Central African Rep;665863;14,8
11280;Manama;Bahrain;781063;543,477
11281;Moroni;Bahrain;733369;25,396
11283;Sucre;Bangladesh;649752;113,82
11284;Sucre;Brazil;722271;87,688
11286;La Paz;Bhutan;946873;64,682
11289;Sofia;Canada;591564;127,526
11290;Ouagadougou;Bahrain;881825;161,841
11291;Copenhagen;Benin;552440;71,982
11293;Vienna;Belize;902464;326,865
11295;La Paz;Benin;878803;27,656
11296;Hanga Roa;Bahrain;998023;308,601
11297;La Paz;Bosnia Herzegovina;569116;563,34
11300;Vienna;Central African Rep;899997;100,746
11301;Copenhagen;Burundi;616222;28,194
11306;Hanga Roa;Cape Verde;944423;781,873
11309;Asmara;Burundi;854175;233,383
11311;Ouagadougou;Cameroon;969702;48,305
11312;Tbilisi;Botswana;718335;529,172
11314;Asmara;Brazil;849536;64,894
11315;Helsinki;Belize;620760;287,922
11316;La Paz;Canada;771035;366,221
11317;Manama;Brazil;652186;420,848
11318;Conakry;Belarus;992053;24,468
11320;La Paz;Bosnia Herzegovina;653634;426,146
11321;Copenhagen;Burkina;648044;68,216
11324;Tbilisi;Cameroon;577901;33,834
11325;Moroni;Brazil;789615;9,325
11326;Hanga Roa;Cameroon;613159;158,581
11334;Helsinki;Botswana;769981;621,774
11336;Tbilisi;Bhutan;601488;595,444
11337;Conakry;Bolivia;992874;228,551
11338;Conakry;Belarus;774310;83,894
11340;Vienna;Bulgaria;821613;77,898
11341;Tbilisi;Bahrain;726192;203,216
11342;Jerusalem;Burkina;953108;32,131
11344;Conakry;Brunei;794104;80,926
11346;Sofia;Barbados;558289;293,615
11349;Sucre;Belgium;698699;489,668
11350;Sofia;Bangladesh;797477;266,734
11355;Sucre;Benin;843382;447,849
11356;Sofia;Bahrain;605450;825,32
11357;La Paz;Benin;725384;500,196
11358;Brasília;Barbados;568786;652,246
11359;Sofia;Bhutan;879851;1,714
11360;Baku;Belarus;945742;224,574
11362;Manama;Bahrain;917729;814,009
11366;Tbilisi;Bosnia Herzegovina;825127;318,767
11367;Manama;Bangladesh;984288;212,948
11368;Moroni;Belarus;865309;314,342
11369;Brasília;Belgium;609798;60,647
11373;Asmara;Belgium;548066;67,446
11375;Ouagadougou;Brazil;998442;136,356
11379;Baku;Central African Rep;655955;134,173
11380;Vienna;Burkina;514677;174,282
11381;Ottawa;Canada;500030;25,753
11382;Manama;Burundi;830672;17,658
11383;Asmara;Barbados;727395;353,035
11384;Helsinki;Burundi;712651;282,7
11385;Vienna;Bulgaria;832842;29,62
11386;Ouagadougou;Canada;859895;133,501
11387;Sucre;Bangladesh;849896;16,198
11390;Canberra;Belize;704437;171,471
11391;Ouagadougou;Central African Rep;574543;37,015
11392;Papeete;Bahrain;661551;108,757
11393;Brasília;Canada;591594;124,336
11394;Copenhagen;Belize;706915;40,62
11398;La Paz;Botswana;743914;6,517
11400;Papeete;Brunei;773751;378,062
11401;Helsinki;Brazil;562800;453,249
11402;New Delhi;Cape Verde;607648;222,646
11404;Manama;Cambodia;576076;8,73
11407;Brasília;Brunei;610682;191,572
11408;Prague;Brunei;613334;17,402
11414;Papeete;Benin;589083;16,949
11415;Moroni;Belarus;506799;27,36
11416;Sucre;Belize;832927;60,611
11417;Conakry;Belize;712459;622,782
11420;Ottawa;Brunei;597861;32,437
11423;New Delhi;Burkina;900435;77,023
11424;Ottawa;Belarus;518022;772,802
11425;Hanga Roa;Belarus;620183;694,031
11426;Ouagadougou;Cambodia;916275;143,819
11427;Copenhagen;Burkina;792758;230,307
11431;La Paz;Bangladesh;727526;23,346
11433;Vienna;Brunei;998036;344,023
11435;Ouagadougou;Cambodia;711566;114,529
11437;Baku;Brazil;913712;17,054
11438;Moroni;Cape Verde;640867;390,549
11442;West Island;Bhutan;791499;5,402
11443;Conakry;Belize;916873;411,598
11444;West Island;Burkina;724145;122,122
11445;Sofia;Belize;615905;17,586
11446;Tbilisi;Cambodia;517162;58,062
11447;Brasília;Bulgaria;511819;62,376
11448;Canberra;Barbados;595931;278,608
11449;Baku;Belarus;611337;296,525
11451;West Island;Central African Rep;725981;137,024
11453;Asmara;Canada;729531;69,911
11457;Sucre;Brazil;840490;317,154
11460;Brasília;Bolivia;533645;254,444
11461;Prague;Bolivia;508146;2,762
11462;Ouagadougou;Burundi;979894;0,395
11463;Copenhagen;Belize;971853;244,374
11466;Moroni;Bulgaria;736545;841,822
11467;Helsinki;Barbados;766499;229,501
11468;Papeete;Bangladesh;678936;40,021
11471;La Paz;Bhutan;918951;207,566
11472;Baku;Belize;662380;84,697
11478;Ouagadougou;Belarus;891161;102,43
11479;Moroni;Bolivia;505682;56,14
11484;Sucre;Central African Rep;968020;85,87
11485;Brasília;Brunei;623306;371,207
11491;Copenhagen;Canada;913986;376,797
11496;West Island;Brazil;959747;420,108
11497;Ouagadougou;Cambodia;840772;93,833
11498;Copenhagen;Bahrain;556807;219,217
11499;New Delhi;Belgium;948267;409,08
11500;Prague;Burkina;540241;83,098
11503;Hanga Roa;Barbados;679563;308,452
11505;New Delhi;Cape Verde;929320;852,373
11506;Moroni;Cambodia;890277;261,67
11507;Papeete;Bahrain;692891;131,2
11509;Sucre;Bulgaria;651662;336,53
11511;Copenhagen;Burkina;824616;191,544
11512;Brasília;Barbados;502347;515,589
11513;Baku;Brazil;581725;123,8
11516;La Paz;Belize;583563;73,373
11517;Canberra;Bolivia;860042;267,881
11519;La Paz;Cameroon;705419;653,681
11522;Jerusalem;Bosnia Herzegovina;963014;118,719
11523;Canberra;Brazil;537017;448,463
11525;Ottawa;Belgium;562170;815,443
11533;Canberra;Barbados;820532;912,612
11534;Tbilisi;Bangladesh;895940;827,667
11536;Sucre;Canada;834407;174,717
11543;Sofia;Burkina;799271;426,846
11544;La Paz;Cameroon;657062;28,571
11546;Vienna;Botswana;925349;368,635
11549;Papeete;Canada;934644;8,791
11550;Hanga Roa;Cambodia;535903;339,025
11552;Jerusalem;Benin;812305;136,658
11553;Tbilisi;Brunei;703961;475,699
11555;Helsinki;Burkina;804742;376,94
11558;Vienna;Belize;864585;541,446
11559;Canberra;Burkina;559367;435,211
11561;Jerusalem;Bhutan;557879;249,211
11562;Canberra;Cape Verde;818101;215,094
11564;Conakry;Bolivia;784734;254,656
11565;Prague;Cambodia;624371;112,684
11567;Helsinki;Benin;730275;117,058
11568;New Delhi;Bolivia;846682;51,662
11570;Helsinki;Belize;921353;519,698
11575;Moroni;Brazil;569491;55,89
11577;Tbilisi;Belgium;553620;709,24
11579;Sucre;Belarus;832332;229,972
11580;Sofia;Bhutan;668672;178,11
11582;Brasília;Cameroon;969896;458,766
11585;Asmara;Benin;883867;759,434
11586;Sofia;Burkina;972242;249,878
11587;Helsinki;Bulgaria;882277;254,561
11588;Tbilisi;Central African Rep;949051;296,031
11591;Baku;Belize;605840;673,245
11594;Sucre;Botswana;653508;912,652
11598;West Island;Bahrain;910414;508,893
11605;Manama;Brunei;753389;62,17
11606;New Delhi;Barbados;812166;278,082
11609;Asmara;Bahrain;945114;321,354
11611;Conakry;Burkina;853311;322,809
11614;La Paz;Cape Verde;888197;114,576
11615;Ottawa;Bolivia;518504;568,652
11617;West Island;Cambodia;738032;44,818
11619;Copenhagen;Cameroon;566258;348,741
11626;Copenhagen;Cameroon;900813;276,625
11627;Ouagadougou;Belize;516760;323,327
11632;Brasília;Brazil;603026;445,283
11633;Hanga Roa;Belize;717706;980,841
11634;New Delhi;Cameroon;586698;629,485
11636;Sofia;Bahrain;569266;507,176
11643;Brasília;Central African Rep;757239;110,247
11644;Canberra;Belize;995712;59,485
11646;Sucre;Cambodia;964446;450,002
11648;Tbilisi;Belarus;948390;90,343
11649;Copenhagen;Cambodia;622198;861,297
11652;Asmara;Bangladesh;962406;53,199
11654;Helsinki;Canada;617829;779,529
11655;Conakry;Benin;545302;133,272
11658;New Delhi;Botswana;738151;179,683
11660;Ouagadougou;Benin;684460;74,946
11662;Copenhagen;Burkina;748053;492,566
11667;Conakry;Bhutan;753525;174,384
11669;La Paz;Cambodia;879340;648,137
11670;Conakry;Cambodia;770861;80,325
11672;Ottawa;Botswana;695332;654,702
11678;Copenhagen;Central African Rep;955397;36,805
11679;Copenhagen;Burundi;501624;101,287
11681;Asmara;Burkina;702579;210,252
11683;Manama;Bangladesh;994708;621,721
11685;Sofia;Belgium;657480;533,648
11686;Papeete;Barbados;778343;487,356
11689;Sofia;Cambodia;499132;900,248
11690;Moroni;Burundi;737959;422,337
11692;Moroni;Bahrain;723845;171,65
11694;Vienna;Burundi;800793;217,067
11695;New Delhi;Benin;623131;765,847
11696;Prague;Burkina;690573;0,308
11699;Sucre;Cambodia;701543;72,802
11700;Conakry;Bolivia;632173;346,358
11703;Tbilisi;Bhutan;677046;135,144
11705;Baku;Bolivia;776652;201,696
11712;Ouagadougou;Barbados;868181;394,629
11714;Helsinki;Bangladesh;509329;32,613
11715;Brasília;Bulgaria;662996;93,253
11718;Sucre;Bahrain;949384;341,533
11720;West Island;Benin;751408;281,133
11722;Baku;Belize;647942;40,376
11724;Baku;Cameroon;803580;42,375
11726;Manama;Brunei;715421;439,165
11728;Ottawa;Belgium;761188;69,36
11729;Jerusalem;Bolivia;851471;805,466
11731;Copenhagen;Botswana;578400;417,774
11732;Hanga Roa;Botswana;756126;304,842
11735;Conakry;Bangladesh;828779;29,048
11737;West Island;Bosnia Herzegovina;604496;140,019
11738;Prague;Bahrain;700678;67,105
11740;Ottawa;Benin;537782;234,557
11745;Ottawa;Burkina;689964;409,835
11748;Canberra;Bhutan;878697;31,334
11750;Prague;Belgium;508369;207,308
11753;Copenhagen;Belize;957052;158,868
11757;Sucre;Bolivia;988509;402,08
11758;New Delhi;Benin;635208;190,067
11759;La Paz;Belize;576281;691,599
11760;Hanga Roa;Brunei;737754;985,997
11761;Asmara;Belarus;880651;284,406
11762;Ouagadougou;Canada;865004;32,312
11763;Papeete;Bhutan;841482;59,491
11764;La Paz;Benin;969058;50,956
11765;Ouagadougou;Belize;840570;627,653
11768;Vienna;Botswana;650032;0,189
11769;Canberra;Bosnia Herzegovina;646208;10,132
11771;Sofia;Brunei;601959;381,588
11774;Manama;Cape Verde;571283;21,392
11775;Asmara;Bulgaria;822502;47,851
11776;New Delhi;Brunei;649562;668,376
11777;Canberra;Bhutan;915802;670,382
11778;Asmara;Bangladesh;809133;442,273
11780;Copenhagen;Barbados;874564;442,443
11781;New Delhi;Cameroon;774837;13,192
11784;Moroni;Botswana;555693;890,632
11785;Baku;Barbados;925614;209,019
11789;New Delhi;Brunei;555111;785,649
11790;Vienna;Bahrain;518558;200,726
11791;Baku;Brunei;964593;414,084
11794;Baku;Botswana;569062;112,622
11795;New Delhi;Bangladesh;803302;29,897
11796;Moroni;Brunei;994511;203,238
11797;Brasília;Central African Rep;706256;320,438
11798;Sucre;Cambodia;654317;160,045
11801;Prague;Bosnia Herzegovina;894677;115,255
11804;Sucre;Central African Rep;903588;640,262
11805;Sofia;Cameroon;571954;417,463
11806;West Island;Cameroon;759438;661,023
11807;Sofia;Brazil;997275;48,501
11808;Tbilisi;Barbados;515122;536,675
11815;Baku;Botswana;995604;83,779
11816;Papeete;Burkina;885120;296,213
11818;Vienna;Bhutan;726783;671,192
11820;Ottawa;Belgium;520213;139,857
11822;Helsinki;Belize;875617;604,702
11823;Canberra;Central African Rep;883193;624,979
11825;Sofia;Belgium;573124;157,003
11829;Papeete;Botswana;746185;59,148
11832;La Paz;Benin;809230;88,087
11833;West Island;Bahrain;998783;4,181
11834;Conakry;Cameroon;531491;278,904
11835;Baku;Cambodia;848891;30,534
11836;Conakry;Bosnia Herzegovina;511021;200,408
11839;Vienna;Burkina;670629;72,967
11840;Helsinki;Botswana;629461;1,798
11841;Baku;Belize;827887;338,343
11843;Papeete;Cameroon;514067;421,964
11844;Asmara;Burundi;916366;284,771
11846;Ottawa;Barbados;617844;339,006
11848;Ouagadougou;Central African Rep;800482;226,936
11849;Copenhagen;Brunei;662782;30,025
11850;La Paz;Belarus;934479;394,799
11851;Canberra;Brazil;829265;611,964
11855;Helsinki;Cape Verde;511990;173,242
11857;La Paz;Belarus;960117;123,152
11858;Papeete;Central African Rep;814869;278,896
11859;Manama;Cape Verde;654838;138,396
11861;New Delhi;Canada;753597;391,06
11862;Vienna;Bangladesh;590793;333,154
11864;Ottawa;Bosnia Herzegovina;790356;14,573
11865;Jerusalem;Botswana;975453;13,952
11867;Baku;Botswana;508369;112,385
11869;Helsinki;Bolivia;872684;31,089
11870;Ouagadougou;Bulgaria;604325;67,672
11874;Ouagadougou;Belize;627662;577,544
11881;Baku;Central African Rep;722812;228,328
11882;Helsinki;Bolivia;528047;91,216
11886;Canberra;Canada;724878;280,499
11888;Sucre;Central African Rep;737240;26,332
11891;Prague;Bulgaria;870614;478,535
11892;Manama;Central African Rep;601978;114,103
11894;Prague;Brunei;618186;109,466
11896;Moroni;Cameroon;954559;83,206
11897;Brasília;Brunei;975131;342,393
11900;Ottawa;Bosnia Herzegovina;888820;31,532
11905;La Paz;Benin;512094;251,855
11907;Vienna;Cape Verde;877666;530,038
11908;Manama;Bosnia Herzegovina;795520;377,045
11909;La Paz;Central African Rep;977084;3,536
11910;La Paz;Canada;877716;767,284
11914;Ottawa;Barbados;770178;830,036
11915;Tbilisi;Canada;564828;334,921
11919;Moroni;Barbados;926074;295,15
11920;Tbilisi;Canada;869853;120,588
11922;Tbilisi;Brunei;665441;768,062
11923;Brasília;Belgium;543081;407,952
11924;Sucre;Bahrain;759767;2,018
11928;Papeete;Bhutan;580887;103,973
11935;Tbilisi;Bolivia;590371;12,594
11938;Brasília;Belgium;999904;54,423
11944;Canberra;Canada;580268;67,945
11946;Papeete;Belarus;835010;193,823
11951;Baku;Bolivia;616821;90,14
11953;La Paz;Burkina;918621;529,173
11954;Manama;Benin;578564;76,49
11955;Ouagadougou;Brunei;823703;293,342
11958;Tbilisi;Belgium;910625;317,812
11959;Vienna;Botswana;961044;349,519
11960;Vienna;Bangladesh;589349;458,352
11961;Manama;Bahrain;781841;69,657
11962;Moroni;Brunei;792781;703,008
11967;Moroni;Central African Rep;502390;52,117
11970;Brasília;Bolivia;937238;316,704
11973;Conakry;Bolivia;512316;172,663
11974;Hanga Roa;Belize;747335;613,599
11978;Asmara;Burundi;668615;206,598
11982;Ottawa;Cambodia;939764;73,515
11983;Ottawa;Bolivia;661710;145,735
11984;Sucre;Central African Rep;660409;546,491
11990;Conakry;Botswana;914504;919,606
11991;Tbilisi;Belgium;552549;332,577
11992;Ottawa;Bosnia Herzegovina;586934;32,337
11993;Sucre;Bulgaria;772461;343,206
11994;Prague;Benin;502289;24,81
11996;Manama;Belize;919640;269,013
11999;Ouagadougou;Bahrain;778710;0,24
12000;Brasília;Bahrain;772372;294,05
12001;Prague;Central African Rep;589407;356,883
12002;Brasília;Burundi;840971;33,102
12004;New Delhi;Bosnia Herzegovina;566083;106,573
12005;La Paz;Cape Verde;785125;619,913
12010;Conakry;Central African Rep;671622;12,989
12012;Hanga Roa;Belgium;661504;189,014
12014;Helsinki;Benin;967732;136,145
12015;La Paz;Belarus;765254;70,27
12018;Hanga Roa;Bolivia;638688;242,617
12021;Prague;Bahrain;498754;337,777
12022;Hanga Roa;Burkina;891333;38,404
12023;Canberra;Cameroon;932995;150,284
12026;Sucre;Barbados;856003;12,947
12028;Moroni;Brunei;711912;703,797
12029;Jerusalem;Brazil;542721;124,249
12030;Baku;Bangladesh;647492;400,96
12032;Conakry;Central African Rep;586485;329,148
12033;Prague;Cameroon;831873;856,557
12034;Conakry;Burundi;672481;183,934
12035;Helsinki;Brunei;648383;214,699
12036;Helsinki;Barbados;509320;514,763
12040;Manama;Burkina;666191;203,915
12042;Ouagadougou;Belgium;776203;106,605
12043;Helsinki;Bosnia Herzegovina;909983;366,623
12045;New Delhi;Bolivia;574108;214,803
12047;Vienna;Bosnia Herzegovina;960042;120,894
12048;Asmara;Bahrain;539987;341,884
12053;New Delhi;Cambodia;625541;302,237
12054;Brasília;Botswana;604910;301,972
12056;Helsinki;Benin;866231;45,072
12057;Copenhagen;Bangladesh;615206;685,63
12058;Tbilisi;Bolivia;819711;358,053
12061;Copenhagen;Botswana;952981;3,277
12064;Conakry;Belgium;650570;110,697
12065;Conakry;Burkina;756614;875,07
12066;Moroni;Central African Rep;943025;396,143
12068;Vienna;Barbados;581667;62,382
12069;Helsinki;Barbados;728670;102,017
12070;Conakry;Bosnia Herzegovina;607666;32,549
12071;Sofia;Canada;886614;304,49
12072;New Delhi;Burundi;973647;78,34
12073;Hanga Roa;Belarus;520662;309,763
12074;Ottawa;Botswana;918642;493,049
12075;Helsinki;Brunei;774903;120,943
12076;Papeete;Cape Verde;623920;3,327
12078;Brasília;Benin;559926;461,781
12081;Ouagadougou;Brazil;690394;306,659
12082;Helsinki;Barbados;720083;102,392
12083;Jerusalem;Barbados;767172;58,458
12084;Brasília;Burundi;784830;103,283
12091;Papeete;Cambodia;677671;72,195
12093;Prague;Bulgaria;970313;8,872
12094;Sucre;Barbados;884516;442,273
12096;Moroni;Brunei;768065;13,346
12097;Sucre;Cameroon;626032;220,104
12098;Ottawa;Barbados;629762;143,495
12099;Baku;Bhutan;636075;582,327
12101;Vienna;Botswana;835310;486,857
12102;West Island;Bosnia Herzegovina;608162;213,448
12103;Tbilisi;Burkina;503255;368,865
12106;La Paz;Burkina;636121;141,302
12107;New Delhi;Belgium;777661;423,772
12108;Helsinki;Bahrain;704910;78,411
12110;Ottawa;Cameroon;868692;18,255
12111;West Island;Belize;668818;32,669
12112;Prague;Benin;558961;31,491
12118;Hanga Roa;Brazil;676025;45,637
12119;Ottawa;Bosnia Herzegovina;593303;104,097
12120;Sucre;Belarus;507610;228,464
12122;Manama;Bahrain;888186;166,674
12123;Ouagadougou;Belarus;628874;645,958
12125;Vienna;Belgium;930660;150,156
12127;Sofia;Burkina;824112;184,751
12128;Prague;Cambodia;907240;750,639
12130;La Paz;Cameroon;870402;185,058
12131;Papeete;Bahrain;775344;155,767
12132;Brasília;Canada;593805;15,549
12136;Ouagadougou;Cambodia;611283;33,965
12137;Ottawa;Canada;549844;402,026
12138;Brasília;Cape Verde;585405;330,948
12139;Asmara;Belgium;750919;357,37
12140;Baku;Bosnia Herzegovina;955840;242,16
12142;Brasília;Burkina;950742;213,229
12144;Prague;Central African Rep;789229;97,146
12145;Papeete;Burundi;860066;148,746
12146;New Delhi;Burundi;602780;113,188
12147;New Delhi;Cambodia;761516;27,975
12148;Canberra;Cameroon;946051;228,36
12149;Copenhagen;Central African Rep;784027;22,12
12150;West Island;Bangladesh;667019;57,368
12152;Manama;Brazil;769959;1,83
12153;Prague;Bangladesh;617709;145,939
12154;Asmara;Botswana;939560;598,848
12156;Tbilisi;Central African Rep;569107;22,574
12157;Conakry;Bangladesh;541584;93,327
12159;West Island;Bangladesh;930187;10,384
12161;Jerusalem;Barbados;735158;96,42
12163;Sucre;Central African Rep;593092;220,733
12167;West Island;Bulgaria;594719;134,293
12169;Vienna;Barbados;921470;13,38
12172;Moroni;Canada;788217;147,292
12174;Prague;Bolivia;782321;365,19
12178;Ouagadougou;Brazil;636687;434,724
12179;Conakry;Brazil;875247;143,383
12180;Jerusalem;Cambodia;789137;196,679
12183;Canberra;Bulgaria;628308;248,638
12184;Tbilisi;Central African Rep;936310;74,102
12188;West Island;Burundi;630076;490,288
12189;Brasília;Botswana;637320;405,873
12191;Canberra;Cameroon;697939;4,643
12194;Brasília;Belize;704227;1,947
12195;Baku;Benin;939103;298,621
12199;Tbilisi;Brazil;767641;80,904
12200;Helsinki;Belgium;634891;282,252
12203;La Paz;Belarus;736757;75,346
12204;Helsinki;Belgium;888870;1,269
12206;Prague;Brazil;774787;78,4
12209;Prague;Cape Verde;857810;943,062
12211;Prague;Benin;628579;769,327
12212;Baku;Belgium;509903;30,382
12213;Baku;Barbados;992388;317,304
12214;Helsinki;Cambodia;529606;726,048
12215;Papeete;Central African Rep;797453;437,924
12217;Papeete;Belgium;782102;62,887
12218;Jerusalem;Cameroon;645843;73,025
12222;Prague;Botswana;948392;82,043
12223;Baku;Belarus;684100;558,61
12224;Conakry;Bhutan;628646;253,745
12228;Moroni;Canada;520583;252,263
12229;West Island;Canada;511389;139,438
12230;Vienna;Burundi;568487;148,587
12232;Papeete;Cape Verde;675865;434,484
12236;Canberra;Brunei;705269;188,759
12239;Prague;Belgium;758277;716,032
12240;Ouagadougou;Bolivia;587422;24,897
12241;Sofia;Burkina;519901;3,4
12245;Asmara;Bolivia;700083;239,987
12248;New Delhi;Burundi;992268;645,8
12251;Brasília;Bahrain;792349;149,005
12254;Manama;Central African Rep;875379;8,583
12255;Helsinki;Barbados;639549;876,885
12256;Asmara;Benin;600360;358,113
12258;Prague;Belgium;831315;3,714
12259;New Delhi;Botswana;827749;71,548
12262;Manama;Bolivia;875915;307,275
12263;Hanga Roa;Bolivia;540379;561,059
12265;New Delhi;Belarus;849761;9,379
12266;La Paz;Belize;537395;139,275
12268;Hanga Roa;Bolivia;583806;31,636
12273;New Delhi;Canada;660928;568,789
12278;Hanga Roa;Bulgaria;769482;723,37
12279;Ottawa;Benin;839688;199,956
12280;Brasília;Burkina;535020;455,233
12281;La Paz;Burkina;699606;1,606
12282;Brasília;Belarus;950252;445,438
12283;Ouagadougou;Cambodia;551303;145,836
12284;Papeete;Brazil;606260;7,279
12285;Manama;Botswana;538458;400,055
12287;Conakry;Belize;789740;298,165
12290;Copenhagen;Burundi;692865;376,282
12293;Ouagadougou;Cape Verde;949951;54,769
12294;Manama;Central African Rep;637827;303,11
12295;Ottawa;Benin;597478;438,255
12296;West Island;Belarus;735783;146,198
12301;Hanga Roa;Barbados;872619;575,815
12302;West Island;Botswana;541411;1,62
12306;Sucre;Belize;816514;849,043
12307;Asmara;Cambodia;995274;264,08
12308;Jerusalem;Benin;631356;247,85
12310;Vienna;Cape Verde;929485;455,972
12312;Papeete;Canada;589455;531,274
12313;Sucre;Burkina;675602;37,111
12314;Tbilisi;Bolivia;736866;109,27
12315;New Delhi;Bangladesh;692913;631,221
12316;Conakry;Cambodia;800916;276,674
12318;Brasília;Bolivia;522925;241,319
12319;Vienna;Burundi;912844;181,562
12320;Copenhagen;Burkina;916113;11,087
12322;Helsinki;Burundi;718152;146,322
12324;Tbilisi;Botswana;538184;0,222
12326;Sucre;Belarus;786589;149,176
12327;Sucre;Canada;689385;27,38
12328;Vienna;Central African Rep;753264;129,104
12330;Jerusalem;Botswana;984830;160,294
12331;Manama;Belarus;939515;73,599
12334;Baku;Bolivia;989094;323,267
12338;Vienna;Cape Verde;578083;183,685
12340;Hanga Roa;Bolivia;830540;577,305
12346;Sofia;Benin;531927;577,301
12349;Manama;Brunei;891972;264,549
